Pfad;Name;Dateityp;BreiteHoehe;Seitenverhaeltnis;Alpha;GroesseBytes;SHA256;Kategorie;State;Zielkomponente;Duplikatgruppe;InV2Verwendet;SpaeterNutzbar
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\clock_pressed.paa;clock_pressed.paa;.paa;;;NEIN;28356;011839B0BC9741DBAFB259E4764E2CA1D569E1EDFAA1E0171CD1D8DBAA1C9E7E;ICON;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\clock_pressed.png;clock_pressed.png;.png;256x256;1.000000;JA;6908;C16C28A636D6E0B855E9CDC36CA02FA4A40A1BB901A162DF43453F7847E15D76;ICON;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\clock_warning.paa;clock_warning.paa;.paa;;;NEIN;28412;9038140E09D5A871E4CD00618CB72B5BA845F6D268CBDB5D97EAC6E041220F4D;ICON;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\clock_warning.png;clock_warning.png;.png;256x256;1.000000;JA;7274;16031C981C05FCAB1A07BD2F5EBA1C55C18819782C34CE2774D62A30AC1DBA15;ICON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_active.paa;coins_active.paa;.paa;;;NEIN;28200;5F6D94F0AFB9AB1A1669438727FAF75EAD0BCE5A228454B41E560BD0A1CCB3C7;ICON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_active.png;coins_active.png;.png;256x256;1.000000;JA;6875;9F670DAC06BCEBE051F8568AC19FFD086BB0C1166FC14E68288F6699EA980895;ICON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_disabled.paa;coins_disabled.paa;.paa;;;NEIN;24820;32182D72DE055567466FE0157552A2F0F65C7161CD0AFD58ECC16FF4E71D2EB3;ICON;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_disabled.png;coins_disabled.png;.png;256x256;1.000000;JA;3025;E42DA37AAD9B90F72489E8968DD0E35D06EF7D3F02AD218513491F9539C65762;ICON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_hover.paa;coins_hover.paa;.paa;;;NEIN;27968;F164CDFCB2EBE510F65A5FD496E9A7EF68DFB10C0C8A4EF264DF586F253E8BE4;ICON;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_hover.png;coins_hover.png;.png;256x256;1.000000;JA;6683;6784865F5AE805F49747D8DFD19353949435BEE036F9847AE208B1B8FDF63BD1;ICON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_normal.paa;coins_normal.paa;.paa;;;NEIN;24995;E991BD3FA955DA02ECBE6CC25AC7B457B003FAF11A1DDCCA6D155DCF2A1C37A4;ICON;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_normal.png;coins_normal.png;.png;256x256;1.000000;JA;3141;F3E4BDDE0BFE269FAB8E13A984F35DCB979A46B78BC6BDB4FAAAA48B0365985A;ICON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_pressed.paa;coins_pressed.paa;.paa;;;NEIN;28306;5CE850F55ED513F5D0E60AD1DFE73AC2A3BC57B27B93531CFCED59E5BEAB98DB;ICON;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_pressed.png;coins_pressed.png;.png;256x256;1.000000;JA;6908;817A3610BC7708B8220818CCA98117447FFC980AB10197CCFB1C685253F7674F;ICON;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_warning.paa;coins_warning.paa;.paa;;;NEIN;28251;2DA6387A1EB96AA786788FBB27DBC964C5164DECA3A944503DB76F5293ABAA99;ICON;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\coins_warning.png;coins_warning.png;.png;256x256;1.000000;JA;7237;C6A6D49DECAC2E6A18D434AA1B93D679D95E4AE8CD221E39623159FDD1363A11;ICON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_active.paa;inventory_active.paa;.paa;;;NEIN;27304;CF0B4E12978C09DEDEDE43D0F185B4DC8A05C64ECD7233A90EB3AA9535B0EBE2;ICON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_active.png;inventory_active.png;.png;256x256;1.000000;JA;5975;2B60354EB6FC7ED34583960024A53C9D365BC68E6D73655B0E361D6D966416D4;ICON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_disabled.paa;inventory_disabled.paa;.paa;;;NEIN;24006;325EE7D436EA5607F6E4B37FC1E93CEB39CED92F2052B83E13A2A8E853DCC620;ICON;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_disabled.png;inventory_disabled.png;.png;256x256;1.000000;JA;2196;4CD0EC9957E79257C828334DB9C4D68B2291190F0B5A6512E3481F3838B36E2C;ICON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_hover.paa;inventory_hover.paa;.paa;;;NEIN;27101;97BC7F883B2BFC24CD9E50B890B2216941B89A290BBDFB22D5A87EAFF4697AED;ICON;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_hover.png;inventory_hover.png;.png;256x256;1.000000;JA;5827;D9A41C2407E2A4F320875B485A1705EDA09721D9BB0A681947794E2ED46E9A89;ICON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_normal.paa;inventory_normal.paa;.paa;;;NEIN;24017;22F5FD0BED4B4573AFCB97584DD409DBDB26233E6B9582345954F8D632184538;ICON;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_normal.png;inventory_normal.png;.png;256x256;1.000000;JA;2228;92F0C849CD5F7CE6041A49710F7DA5AF81A9E9B05594CEE5EC9DBC3A63655FC0;ICON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_pressed.paa;inventory_pressed.paa;.paa;;;NEIN;27259;0A69EA9EBDC0383FB5B1B1AD7C4AB637CD1ECBB4BF3A22F9029935FFF978426B;ICON;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_pressed.png;inventory_pressed.png;.png;256x256;1.000000;JA;6006;9C711F2FA3ADE5329546565F66B702AB052905F73A3D64263C5E1736B3C642EA;ICON;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_warning.paa;inventory_warning.paa;.paa;;;NEIN;27402;6119EB3C89E4FD1349409757BB899991AC79B9B4B7ABD155FE1BD04BE7C3EAF5;ICON;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\inventory_warning.png;inventory_warning.png;.png;256x256;1.000000;JA;6425;C8A230135CF09B93F8213D2BE9174C72AA00FE838111AFB71C556EF5C94D9BCE;ICON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_active.paa;rank_active.paa;.paa;;;NEIN;28196;FEE37F796C12688F58FF5D5AF20C9661891DDBC38A6E7FDC42B4F0D5A5BC2BE3;ICON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_active.png;rank_active.png;.png;256x256;1.000000;JA;6902;B11ADDE607BE45D06D8E265DC04F8396A77A9210EABC6C14C833BC741D9BA4B3;ICON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_disabled.paa;rank_disabled.paa;.paa;;;NEIN;24832;128927347029F52A0F06DE84FA080669FE7AA91C5D48C1AE0A0D8F36014A49F7;ICON;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_disabled.png;rank_disabled.png;.png;256x256;1.000000;JA;3208;AD332D7F5DD9BCA4000591DD89AB2EED8F34EADAB9924D986E32C721C21EE933;ICON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_hover.paa;rank_hover.paa;.paa;;;NEIN;28014;2655737FBE9828E63680D99CED25028E5836658212782D3BFCC1519622C95EC9;ICON;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_hover.png;rank_hover.png;.png;256x256;1.000000;JA;6779;8A798A4D0CF764B43779414159183C4CDD316B9E18B89836EAEE3A2B15A517C6;ICON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_normal.paa;rank_normal.paa;.paa;;;NEIN;24805;D427A22F9BECE73C7C60440E3535959CEA7B279EF4521E6562C5BCCC25AFCEA7;ICON;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_normal.png;rank_normal.png;.png;256x256;1.000000;JA;3095;36C10A7F35F81CAC9D64E14B2CA13395F59F8DFB59010BF67E1C7C75066962CE;ICON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_pressed.paa;rank_pressed.paa;.paa;;;NEIN;28197;7E8DEB9A0D6CAFA373A796913DCCD728C1B536CBCA77518CCA6D8EF5E0A731B8;ICON;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_pressed.png;rank_pressed.png;.png;256x256;1.000000;JA;6963;33855938F433A14946545792931C8046106531704684C8BF1B7E641C973A46C6;ICON;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_warning.paa;rank_warning.paa;.paa;;;NEIN;28181;24D95DFBC41B22090E3E045B8E48D17B47F3294C10DBE56BCF76452CFA2B3FB6;ICON;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\rank_warning.png;rank_warning.png;.png;256x256;1.000000;JA;7272;D00FA96440D05EEFD1C9D73AC69BFF8F4B4159A61A073D8DE816A4D2ADBA1E72;ICON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_active.paa;skull_active.paa;.paa;;;NEIN;27980;E6BD36BC38C9181481E93F5BBFBA32C0CB12666CF0DA07CB74F47257DEB8BB28;ICON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_active.png;skull_active.png;.png;256x256;1.000000;JA;6542;6E5C8AB50D645DB0AD77B669A228E04E1C29BD5DA55F1B8330771FA488709DD2;ICON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_disabled.paa;skull_disabled.paa;.paa;;;NEIN;24646;D055460DD459CC0F290FE4362C640B9DBFAA7FCBBB66B4CBBB74447D28DF79D3;ICON;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_disabled.png;skull_disabled.png;.png;256x256;1.000000;JA;2797;8F8DD35897DC910C00F92E7385CF6774FF40BCBE234EB04B0F2A54F5338DC082;ICON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_hover.paa;skull_hover.paa;.paa;;;NEIN;27770;99C59EB91D801FEA868CC3F0ADA5D4E968D8C1CE64B3CD71548E5F5B3683EA51;ICON;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_hover.png;skull_hover.png;.png;256x256;1.000000;JA;6396;0E3B2C5136F523F062102A950F8F659BA8B2985EBF3613D811AA2B85FB2C4DFC;ICON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_normal.paa;skull_normal.paa;.paa;;;NEIN;24611;AC09BDDEE5D72A25A7B9027259BD88D9272E6F22146E792DEEAD9EB2757BE727;ICON;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_normal.png;skull_normal.png;.png;256x256;1.000000;JA;2642;09FFE9814CDEEB67F61A3ED246D1ADF0B01AB75F025D4DED1571CCBF276946A3;ICON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_pressed.paa;skull_pressed.paa;.paa;;;NEIN;28007;4F44B67FEBCACEEC5778FD3527B144771BD486E047136F462CD0A23CE503EB6B;ICON;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_pressed.png;skull_pressed.png;.png;256x256;1.000000;JA;6594;29DD6B38F17869071850693C1B17B3AD7FCA61212A9F943A90A5592439BFE255;ICON;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_warning.paa;skull_warning.paa;.paa;;;NEIN;27995;7757188046F2CB355B080F52B18F5791FC6D51311ECC6DFB40502DB470E9269D;ICON;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Resources\skull_warning.png;skull_warning.png;.png;256x256;1.000000;JA;6884;0340E494117BEED27959DDBBE9ACB0AA6375029EEE1B80A2D739715FC40A90E8;ICON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_active.paa;discord_active.paa;.paa;;;NEIN;27812;44D7850987D072EDC216B79C190A26773097750A3B195839F8A98D795779FF40;ICON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_active.png;discord_active.png;.png;256x256;1.000000;JA;6447;25E77B4BF537C71EFF95A7C0036EA775E4A9EEC70B3EF051007CDEB6C5FB888C;ICON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_disabled.paa;discord_disabled.paa;.paa;;;NEIN;24408;D5DD0D7C0A13C5AC6A371CC2299FAD771F5815022B209892152F7B3AB545DEB3;ICON;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_disabled.png;discord_disabled.png;.png;256x256;1.000000;JA;2621;122DB9339E430E5478E728DE7F16D5F4ADB3FC6BDD0F848981462700B1D3DA1B;ICON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_hover.paa;discord_hover.paa;.paa;;;NEIN;27553;F794154DE7C2395B23AEE345EDA04A2C10158F73D79D7FD6E143FC98708357B6;ICON;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_hover.png;discord_hover.png;.png;256x256;1.000000;JA;6285;27AA72F8A9BB21CB6EE5B1A0996F513B7A2EFA812E03AA81CEFC56AC425604EC;ICON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_normal.paa;discord_normal.paa;.paa;;;NEIN;24477;759F84F0BBA692F7C5200C3D309D835BAAF9A56363A1D7B57A5C8CE275689663;ICON;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_normal.png;discord_normal.png;.png;256x256;1.000000;JA;2588;350D563B266AE883A22C6D96C4E58BAF64D4AEADF0022D8EB84990A42096A6CF;ICON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_pressed.paa;discord_pressed.paa;.paa;;;NEIN;27715;FE3DEA423FF09EB3E3FD57494E760C3E5A74850CC21504645FB5F5F3D21C6C5C;ICON;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_pressed.png;discord_pressed.png;.png;256x256;1.000000;JA;6287;75073CD6151B09E1E8DE29969AF13C1CCE1AF342B6C5E6802321DED892EFE730;ICON;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_warning.paa;discord_warning.paa;.paa;;;NEIN;27851;04F3DF64221B05975CAAFBCB182406C6A59E28C7FEFBCDD6B188BF61674A303F;ICON;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\discord_warning.png;discord_warning.png;.png;256x256;1.000000;JA;6872;8B796A9ACBF2CD8AC8D6A6777BD314CEFDA3230C4B54E7B523A3C715615A4235;ICON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_active.paa;vote_active.paa;.paa;;;NEIN;27718;D271FA47E2C820BFED846853F0D8C3DCFB1CFA461CC86BF06CA1717FF7357736;ICON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_active.png;vote_active.png;.png;256x256;1.000000;JA;6388;CD7307CA4DDC26E995574FDE772ADBABAB10F687A643FC87C433AC3A706FC4E0;ICON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_disabled.paa;vote_disabled.paa;.paa;;;NEIN;24351;1FE46840BD699A8FE2568E81569F9EF9CACF596B8A49285D6D5893E44694801C;ICON;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_disabled.png;vote_disabled.png;.png;256x256;1.000000;JA;2637;0A976B833F725B7D96BB825DE12A610F275E68A553D21A625E134CE4E9217007;ICON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_hover.paa;vote_hover.paa;.paa;;;NEIN;27480;5641A3FAC2E0880DEB3898B125704311D13625C747AA2D92497D57186C9E98FB;ICON;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_hover.png;vote_hover.png;.png;256x256;1.000000;JA;6226;7438A39F377F2119A148127FB93B285296CD93A1D97E0505CCE28EC7FBE0324C;ICON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_normal.paa;vote_normal.paa;.paa;;;NEIN;24348;0E33D0981AD08F909882C01B7F8D05379013C7ABDE9DC952811C3DF1E6FC86AD;ICON;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_normal.png;vote_normal.png;.png;256x256;1.000000;JA;2524;AE4F1BCBC34A9DA7D85192D33AE39B305C8B580C32D5092797D84CC21D4A54C9;ICON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_pressed.paa;vote_pressed.paa;.paa;;;NEIN;27692;2C62BA1545B234802A8FE4ABF646634BA26099F099661A47FBC6C22014852720;ICON;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_pressed.png;vote_pressed.png;.png;256x256;1.000000;JA;6437;0027994EA8A3835658901313AC3D5E08BA726789C76F6EB0F598BF1118ED82C8;ICON;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_warning.paa;vote_warning.paa;.paa;;;NEIN;27825;D0146A13A392C58FFD35C9BE3D2241FFDA5C072F4E9CFF823327F8EED4A80AA9;ICON;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\vote_warning.png;vote_warning.png;.png;256x256;1.000000;JA;6858;9F471F14C20B9300BEEFFFA4C2E7A6924FDEEDFE0286132DFFD9C9F105B12666;ICON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_active.paa;website_active.paa;.paa;;;NEIN;28532;4EED2BA18FCE1A9B104BC6F81851F1322C8408DC5AAD9F786D3D0D943105AC2E;ICON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_active.png;website_active.png;.png;256x256;1.000000;JA;6929;4A980C58D0F6C247C9983ED71C987B12F44BAB0133AE07EFB248ECF15E21A11A;ICON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_disabled.paa;website_disabled.paa;.paa;;;NEIN;25137;82A771BE0AA166CA918FDA34BE04F2B1290766667E8059CF6BE50F8AA08801CD;ICON;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_disabled.png;website_disabled.png;.png;256x256;1.000000;JA;3095;7C5F1CB23F693E25B5A77C0EFC683E4EB4A9ADA485B074B79F55B24096E9DDDB;ICON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_hover.paa;website_hover.paa;.paa;;;NEIN;28321;B7BEEE005B1FD278D334F7A939223F71900F65BE3267F2A124D225DF53186FE1;ICON;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_hover.png;website_hover.png;.png;256x256;1.000000;JA;6754;B5B0500CE7B728939D36D30EF3D96F4A96FD10DA8F5DEBAC5914514DB1F7C2D7;ICON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_normal.paa;website_normal.paa;.paa;;;NEIN;25198;C3A69651D5DC032DA79F2C0CBC72B7DE09AE6FD9B4F9BDF0AB2B10D747AE5D0A;ICON;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_normal.png;website_normal.png;.png;256x256;1.000000;JA;3134;5A4B45253AE6CB59197E5F73F5142587CA0F2BE059FC5BA2BCC4F4D439FC8F0D;ICON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_pressed.paa;website_pressed.paa;.paa;;;NEIN;28507;ACE2E49E132B5F60623EB3B142D27FA22D3A9BF15CE03FCC4E070AC4D78A8796;ICON;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_pressed.png;website_pressed.png;.png;256x256;1.000000;JA;6958;80571C7C08D64E8619DCAA287E8A7B4563988464A01B091C2BB6C0EB5E6A39A6;ICON;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_warning.paa;website_warning.paa;.paa;;;NEIN;28556;83D2E7A1F85BCD73DD8930CBB9C59C120A6025D5842B6D178418AAF526095193;ICON;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Social\website_warning.png;website_warning.png;.png;256x256;1.000000;JA;7426;B5940B4195144D8C93C908F7EDDE48A379A7D971BADFBB6E434A601C8ADBB2C4;ICON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Status\clock_active.paa;clock_active.paa;.paa;;;NEIN;28315;FEF173E201975E07330868432F582557B08F3039292A8DD15D897FFE49D500AD;ICON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Status\clock_active.png;clock_active.png;.png;256x256;1.000000;JA;6919;7B01A820348317586FF2A92D880078E675FDAE50BF81A526DE99A7209A4BE9AD;ICON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Status\clock_disabled.paa;clock_disabled.paa;.paa;;;NEIN;24974;D3B53CDE1380A19FCE022257DCE1C8A456505E894AED7C7844B4BF07A8AC6201;ICON;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\03_ICONS\Status\clock_disabled.png;clock_disabled.png;.png;256x256;1.000000;JA;3073;F1CEB2064B98FD561C236CE7542D205262A04FA07FF11F830FAED41A92306103;ICON;DISABLED;UI-State-Reserve;;NEIN;JA
